transaction_id,client_id,account_id,card_id,transaction_time,amount,currency,transaction_type,merchant_name,merchant_category,city,status
251,1887,1402,2017,2025-08-25 02:19:10,372008.29,USD,cash_withdrawal,Coffee Boom,restaurant,Тараз,declined
252,649,2080,1099,2025-06-28 19:39:23,112022.48,USD,transfer,Magnum,transport,Караганда,success
253,1140,375,1147,2025-08-29 06:45:00,104732.9,KZT,cash_withdrawal,Kaspi Store,transport,Павлодар,declined
254,519,2429,2146,2026-04-06 06:16:00,231794.26,KZT,transfer,H&M,marketplace,Алматы,success
255,476,2138,2139,2025-09-12 09:37:55,134303.16,KZT,deposit,KFC,marketplace,Астана,success
256,1211,1728,702,2026-02-05 23:23:34,459882.17,EUR,deposit,KFC,food_delivery,Шымкент,success
257,692,1709,1741,2025-06-28 07:15:36,156616.06,USD,cash_withdrawal,Burger King,transport,Караганда,success
258,978,2375,1874,2025-08-28 20:13:49,280162.63,KZT,purchase,Zara,travel,Астана,success
259,567,501,1281,2026-01-09 01:34:41,233629.74,USD,cash_withdrawal,Ramstore,restaurant,Актобе,declined
260,706,240,327,2025-08-27 12:02:20,291638.5,USD,cash_withdrawal,Sulpak,electronics,Алматы,success
261,127,2331,337,2025-04-24 04:02:51,214698.29,USD,deposit,Green Bazaar,food_delivery,Караганда,success
262,1496,2105,686,2025-09-20 06:37:49,166945.9,EUR,transfer,Sulpak,electronics,Шымкент,success
263,552,1899,495,2026-04-03 19:34:06,393578.64,USD,transfer,Sulpak,supermarket,Алматы,success
264,1669,2593,344,2025-10-05 02:57:20,394773.79,EUR,cash_withdrawal,Technodom,clothing,Актобе,success
265,704,1124,278,2025-11-30 14:14:38,138035.24,USD,deposit,Small,electronics,Павлодар,success
266,1510,821,2082,2025-08-19 06:28:09,413498.14,USD,transfer,Small,clothing,Астана,success
267,246,58,818,2025-08-29 23:55:25,217751.12,KZT,cash_withdrawal,Kaspi Store,electronics,Актобе,declined
268,223,2835,745,2025-09-07 02:59:35,436993.0,EUR,cash_withdrawal,Glovo,transport,Астана,success
269,639,1835,2053,2025-05-03 13:55:12,337530.25,EUR,cash_withdrawal,Glovo,clothing,Алматы,success
270,278,1610,1309,2025-07-14 16:05:38,138535.44,KZT,purchase,H&M,transport,Павлодар,declined
271,290,608,1170,2025-11-13 10:45:36,8416.45,USD,purchase,Kaspi Store,transport,Тараз,declined
272,668,2998,1509,2026-03-04 12:24:20,106646.69,EUR,cash_withdrawal,Air Astana,electronics,Тараз,declined
273,826,2808,1105,2026-02-17 15:37:10,214187.2,USD,deposit,Green Bazaar,supermarket,Караганда,success
274,1522,2139,759,2025-07-31 20:54:33,217448.25,EUR,cash_withdrawal,Sulpak,supermarket,Усть-Каменогорск,success
275,1344,1392,716,2025-12-06 23:41:52,376671.79,USD,cash_withdrawal,Technodom,electronics,Тараз,declined
276,1952,2348,704,2026-04-14 02:52:36,354878.62,KZT,cash_withdrawal,Zara,food_delivery,Тараз,success
277,167,1071,1500,2025-11-30 08:07:26,207834.29,USD,purchase,Sulpak,restaurant,Усть-Каменогорск,success
278,1267,894,1578,2026-04-08 08:48:05,296210.36,EUR,purchase,Green Bazaar,marketplace,Павлодар,success
279,1615,2154,208,2025-06-21 21:17:44,266428.26,EUR,transfer,Coffee Boom,restaurant,Усть-Каменогорск,declined
280,1942,1927,1970,2026-02-18 15:14:31,164777.0,USD,deposit,Sulpak,electronics,Тараз,success
281,1898,174,512,2025-10-21 05:23:52,50291.7,USD,deposit,H&M,travel,Тараз,success
282,1585,1677,2449,2026-04-02 01:05:43,366040.39,EUR,purchase,Burger King,travel,Тараз,success
283,261,1663,1534,2026-04-05 21:38:45,71355.0,KZT,cash_withdrawal,Magnum,clothing,Павлодар,declined
284,387,315,118,2025-10-08 20:57:51,236700.35,EUR,cash_withdrawal,Small,travel,Актобе,success
285,1650,950,503,2026-03-04 02:01:13,119424.86,EUR,transfer,Green Bazaar,food_delivery,Алматы,success
286,1861,697,1558,2025-12-10 21:03:55,279772.12,KZT,purchase,H&M,restaurant,Алматы,success
287,1812,2402,1168,2025-08-24 10:01:22,15684.63,USD,transfer,Small,travel,Актобе,success
288,101,2685,2354,2026-02-14 19:27:14,340993.73,EUR,purchase,Ramstore,marketplace,Тараз,success
289,407,833,1873,2025-10-27 08:03:31,135162.55,USD,purchase,Technodom,electronics,Усть-Каменогорск,success
290,1415,2687,696,2025-04-30 03:45:42,207741.52,KZT,cash_withdrawal,Zara,clothing,Шымкент,success
291,1623,1597,1253,2026-03-24 12:00:44,465058.03,USD,transfer,Small,electronics,Тараз,success
292,1221,508,415,2025-07-13 15:59:35,279151.78,USD,deposit,Air Astana,transport,Астана,declined
293,1135,706,467,2025-07-30 18:36:55,152101.99,USD,purchase,Glovo,food_delivery,Астана,success
294,557,2985,2297,2025-07-29 08:00:01,167062.49,USD,cash_withdrawal,Coffee Boom,travel,Астана,declined
295,1725,2743,655,2026-04-16 23:56:06,140006.09,EUR,cash_withdrawal,Glovo,clothing,Караганда,success
296,2,533,170,2026-01-01 06:11:34,357140.18,USD,cash_withdrawal,H&M,electronics,Тараз,success
297,1651,284,581,2025-07-15 02:56:01,374225.78,EUR,deposit,Burger King,clothing,Усть-Каменогорск,declined
298,678,2987,111,2025-05-03 12:32:56,263508.45,EUR,purchase,Air Astana,food_delivery,Алматы,success
299,477,2194,2348,2025-12-05 05:48:54,471974.31,KZT,transfer,Technodom,travel,Караганда,success
300,107,2849,731,2026-02-26 09:27:01,444673.08,USD,purchase,Glovo,food_delivery,Усть-Каменогорск,declined
301,1948,1417,2446,2025-11-15 10:14:29,104038.2,USD,deposit,Air Astana,electronics,Караганда,success
302,656,2623,2266,2025-11-24 23:37:59,180519.33,EUR,purchase,Zara,marketplace,Актобе,success
303,1497,66,1132,2025-05-09 19:58:58,60406.28,KZT,transfer,Burger King,clothing,Астана,success
304,103,2321,1200,2025-06-20 03:56:10,44190.32,KZT,cash_withdrawal,Zara,food_delivery,Алматы,declined
305,1036,2838,1325,2026-04-04 17:41:47,231712.35,KZT,transfer,Air Astana,transport,Актобе,success
306,614,1272,615,2025-05-15 01:16:10,482881.45,EUR,purchase,Small,electronics,Тараз,success
307,24,1255,2200,2025-05-12 08:36:41,325568.93,EUR,purchase,Magnum,marketplace,Астана,declined
308,846,130,2057,2025-09-15 06:11:02,8129.84,KZT,transfer,Coffee Boom,transport,Астана,success
309,287,1890,1857,2026-04-05 11:38:10,430739.9,USD,transfer,Magnum,restaurant,Шымкент,success
310,1897,2761,1832,2025-08-04 07:48:21,195019.53,USD,cash_withdrawal,Air Astana,transport,Алматы,declined
311,1520,2091,812,2026-03-26 16:47:52,327705.19,USD,cash_withdrawal,Yandex Go,travel,Алматы,success
312,53,2376,976,2025-08-14 04:14:53,13016.7,KZT,transfer,KFC,food_delivery,Шымкент,declined
313,2,533,170,2025-06-04 06:17:41,251732.83,EUR,purchase,Ramstore,clothing,Астана,success
314,1701,1376,1293,2025-12-19 20:12:12,6914.89,EUR,deposit,Magnum,food_delivery,Шымкент,success
315,1264,360,2259,2026-01-16 20:43:53,41185.07,EUR,cash_withdrawal,Small,electronics,Астана,success
316,277,391,1629,2026-02-09 01:51:21,353389.69,EUR,deposit,Small,transport,Усть-Каменогорск,success
317,1029,2993,2456,2025-10-01 19:08:27,359360.08,EUR,deposit,Coffee Boom,transport,Тараз,success
318,1232,458,226,2026-03-17 02:31:51,11041.08,EUR,purchase,Burger King,clothing,Тараз,success
319,1049,1513,378,2025-08-29 12:10:47,327803.27,KZT,cash_withdrawal,Zara,transport,Шымкент,success
320,1943,2798,1251,2025-11-27 07:06:03,291369.07,EUR,transfer,Ramstore,supermarket,Алматы,success
321,745,114,1896,2025-06-06 13:18:15,225723.9,KZT,purchase,Technodom,supermarket,Астана,success
322,1746,407,997,2026-03-17 07:17:31,67135.49,EUR,purchase,H&M,electronics,Астана,success
323,609,1611,1222,2025-11-07 20:42:35,277216.44,USD,deposit,Ramstore,clothing,Тараз,declined
324,1574,985,2037,2025-05-20 16:25:22,312572.06,USD,cash_withdrawal,Green Bazaar,marketplace,Павлодар,success
325,706,240,327,2026-01-30 20:06:39,372985.93,USD,purchase,Zara,transport,Алматы,success
326,763,1277,2229,2025-11-01 08:33:00,494718.48,KZT,cash_withdrawal,Ramstore,travel,Павлодар,success
327,1059,548,801,2026-01-11 23:25:58,158110.31,USD,deposit,Burger King,marketplace,Караганда,success
328,1253,905,1807,2025-11-02 15:02:04,297120.3,EUR,cash_withdrawal,Burger King,transport,Алматы,success
329,1164,2727,1835,2025-12-05 09:54:38,95799.88,USD,deposit,Ramstore,supermarket,Шымкент,success
330,788,2948,1506,2026-01-18 19:21:14,70827.32,EUR,purchase,Magnum,restaurant,Актобе,declined
331,1956,2191,266,2025-08-13 15:26:27,38254.08,KZT,cash_withdrawal,Zara,supermarket,Актобе,success
332,1590,2615,2322,2025-09-09 19:48:44,369509.81,KZT,purchase,Coffee Boom,marketplace,Павлодар,declined
333,413,2395,548,2026-01-20 11:02:09,259748.18,EUR,cash_withdrawal,Kaspi Store,marketplace,Павлодар,declined
334,449,1606,2175,2025-11-08 23:42:59,203025.09,KZT,transfer,Yandex Go,electronics,Павлодар,success
335,1647,2482,874,2025-12-06 13:44:13,68571.69,USD,deposit,Glovo,restaurant,Актобе,success
336,1449,2311,1056,2026-01-12 11:12:48,95238.65,KZT,deposit,Burger King,transport,Актобе,success
337,352,1106,343,2025-08-15 10:25:41,298893.63,KZT,cash_withdrawal,Air Astana,food_delivery,Актобе,declined
338,1583,2988,1676,2025-08-10 14:12:57,154384.29,KZT,cash_withdrawal,Ramstore,supermarket,Усть-Каменогорск,success
339,1307,2027,2132,2025-08-27 01:31:57,98403.63,USD,deposit,Technodom,marketplace,Шымкент,declined
340,1001,1602,380,2025-10-06 17:57:25,301644.98,USD,cash_withdrawal,Green Bazaar,transport,Шымкент,success
341,979,1198,2450,2025-11-25 06:27:35,241954.32,USD,transfer,Coffee Boom,food_delivery,Актобе,declined
342,419,1671,262,2025-06-01 15:49:45,378906.03,KZT,cash_withdrawal,Coffee Boom,electronics,Караганда,success
343,777,1303,546,2025-12-13 14:34:59,335127.98,EUR,purchase,Sulpak,supermarket,Караганда,declined
344,422,980,550,2025-05-03 09:30:37,475638.68,USD,deposit,Ramstore,restaurant,Тараз,success
345,968,1908,1440,2025-11-02 13:37:42,465391.86,EUR,transfer,Kaspi Store,transport,Усть-Каменогорск,success
346,957,582,560,2026-04-21 16:16:29,495520.01,KZT,deposit,Air Astana,travel,Актобе,declined
347,1963,670,1915,2025-10-06 21:49:18,117444.72,USD,purchase,Green Bazaar,food_delivery,Павлодар,success
348,341,442,1775,2026-01-20 21:09:56,307745.55,KZT,purchase,Yandex Go,restaurant,Шымкент,success
349,1281,535,1413,2026-02-22 04:20:10,269363.46,USD,transfer,Air Astana,clothing,Актобе,success
350,185,324,1542,2026-01-24 04:26:22,143585.8,USD,cash_withdrawal,Burger King,transport,Алматы,success
351,105,1332,2286,2025-05-16 22:15:36,242118.77,EUR,purchase,Sulpak,supermarket,Астана,success
352,211,1519,957,2025-08-28 01:12:10,194653.46,KZT,cash_withdrawal,H&M,transport,Шымкент,success
353,1866,2699,1633,2025-06-07 21:11:33,61032.21,EUR,deposit,Burger King,food_delivery,Актобе,declined
354,1453,1949,1914,2025-07-13 04:36:19,35653.54,EUR,transfer,Small,electronics,Астана,declined
355,1505,2308,188,2025-06-19 01:55:57,407455.25,KZT,transfer,Coffee Boom,marketplace,Усть-Каменогорск,success
356,1809,2365,634,2026-02-18 18:50:32,343841.8,USD,deposit,Kaspi Store,food_delivery,Усть-Каменогорск,success
357,1340,606,235,2025-07-03 15:56:07,404731.87,USD,transfer,H&M,electronics,Шымкент,success
358,1730,2596,1638,2026-01-08 14:11:21,38593.08,USD,cash_withdrawal,Green Bazaar,restaurant,Караганда,declined
359,1975,2639,1911,2026-03-23 11:41:27,177805.78,KZT,transfer,Green Bazaar,clothing,Тараз,declined
360,204,984,1464,2026-04-09 06:57:46,444640.23,USD,purchase,Yandex Go,marketplace,Астана,success
361,652,1004,2030,2025-12-29 02:23:52,165313.22,EUR,cash_withdrawal,Kaspi Store,supermarket,Павлодар,declined
362,935,1275,1459,2025-11-08 20:24:54,177522.3,EUR,transfer,Small,travel,Шымкент,success
363,1832,1976,2181,2025-05-13 02:42:28,146571.51,EUR,purchase,Kaspi Store,electronics,Павлодар,success
364,1623,2842,748,2026-02-16 21:44:11,251578.12,KZT,cash_withdrawal,H&M,marketplace,Актобе,success
365,423,1591,1474,2025-05-12 14:10:54,136563.02,KZT,cash_withdrawal,Small,restaurant,Павлодар,success
366,1866,1270,94,2025-08-07 02:57:10,247299.96,EUR,cash_withdrawal,Ramstore,supermarket,Алматы,success
367,1480,1251,2390,2025-08-18 19:52:23,372845.55,EUR,cash_withdrawal,Sulpak,transport,Караганда,success
368,225,1322,221,2025-09-16 13:43:42,197019.59,USD,purchase,Small,marketplace,Шымкент,success
369,393,2500,1718,2026-01-27 13:04:10,497025.5,EUR,transfer,Sulpak,restaurant,Шымкент,success
370,1991,2120,1523,2025-04-27 18:18:07,91729.84,EUR,purchase,Technodom,transport,Павлодар,success
371,1326,880,128,2026-02-25 13:57:39,456358.19,KZT,deposit,Ramstore,transport,Алматы,declined
372,1466,1729,1729,2025-11-05 06:18:31,59033.83,EUR,deposit,Small,travel,Актобе,declined
373,1790,494,1778,2025-08-22 14:49:04,284450.11,KZT,cash_withdrawal,Technodom,clothing,Тараз,declined
374,837,810,409,2026-03-28 19:44:05,81900.15,EUR,transfer,Technodom,food_delivery,Алматы,success
375,1654,1619,411,2025-11-30 19:20:37,69570.01,EUR,transfer,Glovo,marketplace,Усть-Каменогорск,success
376,1312,1455,1988,2026-01-03 07:29:25,357748.41,KZT,transfer,Green Bazaar,restaurant,Тараз,success
377,1724,1537,304,2026-03-11 21:44:56,414899.06,KZT,transfer,Burger King,electronics,Павлодар,declined
378,150,153,55,2025-07-19 13:09:44,60405.12,USD,transfer,Yandex Go,food_delivery,Астана,success
379,1732,714,2425,2025-11-14 13:09:05,74150.29,USD,transfer,Air Astana,clothing,Усть-Каменогорск,declined
380,97,916,1376,2025-07-17 10:55:33,38825.29,EUR,cash_withdrawal,Ramstore,food_delivery,Актобе,success
381,948,1012,906,2025-05-25 06:36:34,182872.24,EUR,transfer,Kaspi Store,travel,Павлодар,success
382,1859,2633,1040,2026-02-01 19:21:33,143297.65,USD,purchase,Air Astana,food_delivery,Актобе,success
383,639,325,310,2025-10-25 12:12:34,258630.32,EUR,transfer,Magnum,supermarket,Тараз,declined
384,989,914,1457,2025-06-28 18:16:41,402421.58,USD,cash_withdrawal,Green Bazaar,clothing,Павлодар,success
385,528,1366,2480,2026-01-12 10:23:33,398841.29,EUR,deposit,Ramstore,travel,Астана,success
386,408,29,1774,2026-01-02 09:41:58,114870.53,KZT,deposit,Glovo,restaurant,Астана,success
387,165,2307,1617,2026-01-16 00:26:36,172380.64,EUR,cash_withdrawal,Ramstore,clothing,Шымкент,success
388,85,1343,2120,2025-06-04 04:53:30,14585.95,EUR,deposit,Glovo,transport,Шымкент,success
389,1486,1221,955,2025-06-29 22:36:13,40006.16,USD,deposit,Small,clothing,Тараз,success
390,28,1825,2350,2025-08-20 02:31:40,58506.86,EUR,deposit,Yandex Go,marketplace,Усть-Каменогорск,declined
391,3,1383,1782,2026-01-02 21:54:21,295333.3,USD,deposit,Glovo,supermarket,Усть-Каменогорск,success
392,356,829,2415,2025-12-20 00:37:37,371427.72,USD,cash_withdrawal,Yandex Go,restaurant,Усть-Каменогорск,declined
393,1603,1612,520,2025-12-13 00:05:28,105934.52,USD,deposit,Magnum,food_delivery,Усть-Каменогорск,success
394,1583,2762,991,2026-01-04 17:06:10,17891.32,EUR,deposit,KFC,transport,Астана,declined
395,107,2953,762,2025-05-07 13:02:31,125028.6,USD,purchase,Coffee Boom,food_delivery,Караганда,success
396,1039,2081,1279,2026-03-06 13:17:57,94575.65,USD,deposit,Kaspi Store,travel,Алматы,success
397,1670,94,109,2025-09-10 13:19:51,341114.4,KZT,cash_withdrawal,Kaspi Store,clothing,Павлодар,success
398,1832,445,1186,2026-01-08 04:53:43,381083.52,KZT,purchase,H&M,restaurant,Шымкент,success
399,1007,107,2237,2026-02-10 02:46:23,121776.36,EUR,purchase,Magnum,travel,Тараз,success
400,1267,894,1578,2025-08-17 23:27:08,84001.96,USD,purchase,H&M,food_delivery,Шымкент,success
401,364,2202,2311,2025-09-24 23:51:47,51440.52,KZT,cash_withdrawal,Technodom,restaurant,Шымкент,declined
402,1221,508,415,2025-09-25 11:05:35,219299.19,KZT,deposit,Glovo,travel,Алматы,success
403,452,2518,797,2025-11-11 16:26:08,383860.05,EUR,cash_withdrawal,Small,marketplace,Шымкент,success
404,484,522,70,2025-12-27 12:27:56,161910.77,USD,purchase,Sulpak,restaurant,Караганда,declined
405,692,71,375,2025-09-08 17:11:50,121362.85,USD,cash_withdrawal,Sulpak,transport,Тараз,success
406,50,396,2475,2026-02-28 06:35:30,63588.88,EUR,purchase,Yandex Go,marketplace,Астана,success
407,1004,72,1274,2025-10-23 11:58:50,405867.33,KZT,deposit,Green Bazaar,marketplace,Караганда,success
408,1407,2752,2344,2025-07-24 08:18:02,98442.7,USD,cash_withdrawal,Technodom,supermarket,Караганда,success
409,800,2846,1118,2025-09-27 21:23:18,44308.12,EUR,purchase,Coffee Boom,transport,Караганда,success
410,765,2093,844,2026-03-29 02:52:03,434912.96,KZT,cash_withdrawal,Air Astana,marketplace,Павлодар,success
411,1865,1223,201,2025-06-01 18:06:00,29977.71,USD,cash_withdrawal,Small,food_delivery,Караганда,declined
412,256,1034,1126,2026-03-23 20:56:26,111608.18,USD,transfer,Air Astana,travel,Шымкент,success
413,1061,1757,599,2026-02-27 04:31:20,284756.11,EUR,deposit,Green Bazaar,electronics,Астана,declined
414,416,1076,809,2025-09-06 18:00:06,383535.13,KZT,transfer,Glovo,transport,Усть-Каменогорск,success
415,293,1377,1137,2026-01-31 23:31:10,96508.53,EUR,transfer,Small,supermarket,Шымкент,success
416,290,608,1170,2025-05-14 19:38:41,310350.95,KZT,cash_withdrawal,Glovo,restaurant,Астана,success
417,1049,1513,378,2026-03-22 21:30:23,219241.6,KZT,purchase,H&M,electronics,Тараз,success
418,1175,784,223,2025-06-26 02:21:12,444767.4,USD,purchase,KFC,transport,Шымкент,success
419,101,2712,1272,2026-03-20 21:47:58,344223.99,EUR,deposit,Sulpak,clothing,Шымкент,success
420,3,2701,255,2026-01-27 04:21:35,93669.37,EUR,transfer,H&M,food_delivery,Алматы,success
421,1817,55,1888,2025-07-06 01:19:05,481418.35,EUR,cash_withdrawal,Sulpak,electronics,Алматы,success
422,111,1158,998,2026-04-04 10:53:05,428200.08,USD,purchase,Kaspi Store,marketplace,Алматы,declined
